id,prix,surface,pieces,ville,prix_log,surface_log,type_bien_APPARTEMENT,type_bien_AUTRE,type_bien_MAISON,type_bien_PARKING,type_bien_TERRAIN,cluster
5586,99000,750.0,4.686456400742115,280438.7815047938,11.502885230075814,6.621405651764134,False,False,False,False,True,6
5587,216890,93.0,5.0,286052.5910286033,12.287150202178141,4.543294782270004,False,False,True,False,False,7
5588,274300,100.0,3.0,286404.4004461796,12.521981322562505,4.61512051684126,False,False,True,False,False,4
5589,87000,35.0,2.0,279867.3529333652,11.373674891823535,3.58351893845611,True,False,False,False,False,5
5590,663000,150.0,6.0,330462.5798285851,13.404531777462488,5.017279836814924,False,False,True,False,False,7
5591,175900,83.0,4.0,268700.6265913335,12.077676615757813,4.430816798843313,False,False,True,False,False,4
5592,171000,148.0,6.0,283867.3529333652,12.049424683420915,5.003946305945459,False,False,True,False,False,7
5593,520000,86.0,4.0,304187.5831130726,13.161586013632684,4.465908118654584,True,False,False,False,False,0
5594,355000,114.0,5.0,304325.4640500093,12.779875885354993,4.74493212836325,True,False,False,False,False,7
5595,280000,105.0,4.0,304325.4640500093,12.54254845357358,4.663439094112067,True,False,False,False,False,0
5596,305250,85.0,4.0,292150.6265913335,12.628889667970862,4.454347296253507,False,False,True,False,False,4
5597,180000,92.0,5.0,286009.7459818486,12.100717685412471,4.532599493153256,False,False,True,False,False,7
5598,177200,142.0,6.0,284162.5910286033,12.085039960478051,4.962844630259907,False,False,True,False,False,7
5599,214000,185.0,9.0,285914.97198098426,12.273735966890268,5.225746673713202,False,False,True,False,False,2
5600,187000,58.0,3.0,268191.6584387313,12.138869243416009,4.07753744390572,True,False,False,False,False,0
5601,479000,169.0,7.0,298534.0196000319,13.079457964073546,5.135798437050262,False,False,True,False,False,2
5602,165900,45.0,2.0,276398.0588166946,12.019146503887916,3.828641396489095,True,False,False,False,False,5
5603,219500,89.0,5.0,290850.65507275774,12.299112067295642,4.499809670330265,False,False,True,False,False,7
5604,289000,115.0,5.0,289486.40055241284,12.574185427296195,4.7535901911063645,False,False,True,False,False,7
5605,169000,67.0,3.0,309007.65755716676,12.037659911047468,4.219507705176107,True,False,False,False,False,0
5606,283000,121.0,6.0,287646.1096182123,12.553205710188037,4.804021044733257,False,False,True,False,False,7
5607,399000,185.0,6.0,294724.4957905081,12.896719202134523,5.225746673713202,False,False,True,False,False,7
5608,376000,121.0,6.0,293629.25769527,12.837347081942964,4.804021044733257,False,False,True,False,False,7
5609,345000,178.0,6.0,284151.5641636668,12.75130259456002,5.187385805840755,False,False,True,False,False,7
5610,385000,138.0,6.0,300975.65507275774,12.861001210669146,4.9344739331306915,False,False,True,False,False,7
5611,223000,165.0,6.0,279146.1096182123,12.314931534737134,5.111987788356544,False,False,True,False,False,7
5612,118500,212.0,4.686456400742115,271168.83689093956,11.682676678340282,5.3612921657094255,False,False,False,False,True,6
5613,548000,89.0,4.0,294846.4338166946,13.214032390746006,4.499809670330265,True,False,False,False,False,0
5614,327000,103.0,5.0,291295.92436193663,12.69771850797869,4.6443908991413725,False,False,True,False,False,7
5616,106300,1200.0,4.686456400742115,280786.40055241284,11.574029971623514,7.0909098220799835,False,False,False,False,True,6
5617,384000,259.0,10.0,276302.47736925655,12.85840043573314,5.560681631015528,False,False,True,False,False,1
5618,399000,71.0,3.0,304325.4640500093,12.896719202134523,4.276666119016055,True,False,False,False,False,0
5619,121600,760.0,4.686456400742115,281514.97198098426,11.7085004721646,6.634633357861686,False,False,False,False,True,6
5620,389000,84.0,3.0,325882.0320818334,12.871337193291367,4.442651256490317,True,False,False,False,False,0
5621,224675,122.0,4.0,286423.30531431764,12.322414643390154,4.812184355372417,False,False,True,False,False,4
5622,299500,128.0,5.0,282891.93093915953,12.60987303543023,4.859812404361672,False,False,True,False,False,7
5623,411000,230.0,9.0,290737.01870912133,12.926350926565435,5.442417710521793,False,False,True,False,False,2
5624,650000,233.0,7.0,306676.87674288906,13.384729180332174,5.455321115357702,False,False,True,False,False,2
5625,161595,60.0,3.0,283419.4957905081,11.992854672287537,4.110873864173311,False,False,True,False,False,4
5626,130000,68.0,3.0,268191.6584387313,11.775297421715827,4.23410650459726,True,False,False,False,False,0
5627,329160,96.0,5.0,291398.7815047938,12.704302271751247,4.574710978503383,False,False,True,False,False,7
5628,144450,206.0,7.0,282603.06721907953,11.88069562868108,5.332718793265369,False,False,True,False,False,2
5629,749000,178.0,8.0,330462.5798285851,13.52649559761195,5.187385805840755,False,False,True,False,False,2
5651,534000,231.0,8.0,294421.2745037285,13.188152990599754,5.44673737166631,False,False,True,False,False,2
5652,249000,89.0,3.0,287581.63864765095,12.425212191503038,4.499809670330265,False,False,True,False,False,4
5653,598000,236.0,8.0,304661.4961565509,13.301347705172173,5.4680601411351315,False,False,True,False,False,2
5654,184000,70.0,3.0,287009.7459818486,12.122696471358964,4.2626798770413155,False,False,True,False,False,4
5655,105000,85.0,4.0,280724.4957905081,11.561725152903833,4.454347296253507,True,False,False,False,False,0
5656,252000,200.0,5.0,287724.4957905081,12.437188334739655,5.303304908059076,False,False,True,False,False,7
5657,279000,90.0,4.0,307546.7081384873,12.53897064502647,4.51085950651685,True,False,False,False,False,0
5658,241822,77.0,4.686456400742115,284911.882345485,12.395961332573044,4.356708826689592,False,False,True,False,False,7
5659,72000,850.0,4.686456400742115,268796.2671500279,11.184435286790631,6.7464121285733745,False,False,False,False,True,6
5660,229240,77.0,4.0,279737.1483304639,12.342529130896606,4.356708826689592,False,False,True,False,False,4
5662,249900,90.0,4.0,287624.4957905081,12.428820118415677,4.51085950651685,False,False,True,False,False,4
5663,264500,92.0,5.0,288319.73388574616,12.48560031099168,4.532599493153256,True,False,False,False,False,7
5664,55000,46.0,2.0,276378.88746089867,10.915106645867503,3.8501476017100584,True,False,False,False,False,5
5665,527000,110.0,5.0,297237.01870912133,13.174957725054906,4.709530201312334,False,False,True,False,False,7
5666,237490,147.0,6.0,283122.92780003045,12.377885007001968,4.997212273764115,False,False,True,False,False,7
5667,88500,98.0,5.0,279938.7815047938,11.390769130367211,4.59511985013459,False,False,True,False,False,7
5668,284000,138.0,6.0,288618.0178956813,12.556733038263905,4.9344739331306915,False,False,True,False,False,7
5669,189000,85.0,5.0,284724.4957905081,12.149507585033072,4.454347296253507,False,False,True,False,False,7
5670,43500,248.0,4.686456400742115,268346.1096182123,10.680539205318292,5.517452896464707,False,False,False,False,True,6
5671,270000,63.0,3.0,310737.01870912133,12.506180941677357,4.1588830833596715,True,False,False,False,False,0
5672,214000,111.0,4.0,285914.97198098426,12.273735966890268,4.718498871295094,False,False,True,False,False,4
5673,538157,141.0,5.0,291668.32224350737,13.195907476325702,4.955827057601261,False,False,True,False,False,7
5674,1070000,95.0,5.0,411694.6446055649,13.883170141017091,4.564348191467836,True,False,False,False,False,7
5675,245000,36.0,2.0,350531.0613739422,12.409017571151187,3.6109179126442243,True,False,False,False,False,5
5676,81500,97.0,3.0,282096.4338166946,11.308370569092329,4.584967478670572,False,False,True,False,False,4
5677,259900,93.0,5.0,288100.6862666986,12.468056068255885,4.543294782270004,False,False,True,False,False,7
5678,109500,22.0,1.0,273396.1096182123,11.603688960617083,3.1354942159291497,True,False,False,False,False,5
5679,69500,77.0,3.0,279034.0196000319,11.149096419938578,4.356708826689592,False,False,True,False,False,4
5680,125000,85.0,3.0,275237.01870912133,11.736077016252437,4.454347296253507,False,False,True,False,False,4
5681,149900,387.0,4.686456400742115,304325.5147000239,11.917730355182513,5.961005339623274,False,False,False,False,True,6
5682,330000,52.0,2.0,328008.9338166946,12.706850963741102,3.970291913552122,True,False,False,False,False,5
5683,279750,81.0,3.0,289045.92436193663,12.541655200787979,4.406719247264253,True,False,False,False,False,0
5684,320000,102.0,4.0,290962.5910286033,12.676079399771027,4.634728988229636,False,False,True,False,False,4
5685,175000,826.0,4.686456400742115,284057.8291238414,12.07254696717504,6.717804695023691,False,True,False,False,False,6
5686,499000,220.0,8.0,291400.6265913335,13.120363378739663,5.3981627015177525,False,False,True,False,False,2
5687,799000,97.0,3.0,360608.98318859056,13.591117476312084,4.584967478670572,True,False,False,False,False,0
5688,185000,24.0,1.0,284534.0196000319,12.128116509451258,3.2188758248682006,True,False,False,False,False,5
5689,300000,448.0,4.686456400742115,290010.21007622237,12.611541086966115,6.1070228877422545,False,False,False,False,True,6
5690,159000,97.0,4.0,283295.92436193663,11.976665770490767,4.584967478670572,False,False,True,False,False,4
5691,256000,130.0,8.0,294421.2745037285,12.45293662970407,4.875197323201151,False,False,True,False,False,2
5692,420000,127.0,5.0,277323.24660002574,12.948012371209098,4.852030263919617,False,False,True,False,False,7
5693,159000,57.0,2.0,283295.92436193663,11.976665770490767,4.060443010546419,True,False,False,False,False,5
5694,334000,155.0,7.0,291629.25769527,12.718899265966332,5.049856007249537,False,False,True,False,False,2
5695,440000,98.0,4.0,296676.87674288906,12.994532278619134,4.59511985013459,True,False,False,False,False,0
5696,66000,351.0,4.686456400742115,278867.3529333652,11.097425172408931,5.863631175598097,False,False,False,False,True,6
5697,345000,68.0,5.0,292153.06721907953,12.75130259456002,4.23410650459726,False,False,True,False,False,7
5698,110000,508.0,4.686456400742115,274646.1096182123,11.608244735642321,6.2324480165505225,False,False,False,False,True,6
5699,299000,121.0,6.0,289962.5910286033,12.608202196848836,4.804021044733257,False,False,True,False,False,7
5700,249000,88.0,4.0,325882.0320818334,12.425212191503038,4.48863636973214,True,False,False,False,False,0
5701,296520,87.0,4.0,290488.9338166946,12.599873321218766,4.477336814478207,True,False,False,False,False,0
5703,98550,363.0,4.686456400742115,280417.3529333652,11.49832945966282,5.8971538676367405,False,True,False,False,False,6
5704,35400,285.0,4.686456400742115,277410.21007622237,10.474495347310453,5.655991810819852,False,False,False,False,True,6
5705,165000,55.0,2.0,308935.16967694886,12.013706813470414,4.02535169073515,True,False,False,False,False,5
5706,380000,90.0,5.0,304325.4640500093,12.847929163278053,4.51085950651685,False,False,True,False,False,7
5707,298700,135.0,5.0,289948.30531431764,12.60719835203924,4.912654885736052,False,False,True,False,False,7
5708,559000,81.0,4.0,308357.1483304639,13.233906541044401,4.406719247264253,True,False,False,False,False,0
5709,213000,62.0,3.0,286464.2914363941,12.269052139516223,4.143134726391533,True,False,False,False,False,0
5710,96120,90.0,4.0,280301.63864765095,11.473363093458376,4.51085950651685,False,False,True,False,False,4
5711,240600,76.0,4.0,287181.63864765095,12.390895238790055,4.343805421853684,False,False,True,False,False,4
5712,117500,37.0,2.0,250826.09747430484,11.674202123168433,3.6375861597263857,True,False,False,False,False,5
5713,998000,72.0,3.0,328521.0121059021,13.813509557297108,4.290459441148391,True,False,False,False,False,0
5714,190000,379.0,15.0,280226.7135478552,12.154784614286667,5.940171252720432,False,True,False,False,False,1
5715,230000,23.0,2.0,294055.20052730315,12.345838935721968,3.1780538303479458,True,False,False,False,False,5
5716,86500,636.0,4.686456400742115,279843.5434095557,11.367911253546788,6.456769655572163,False,False,False,False,True,6
5717,367500,38.0,2.0,320863.1004833612,12.814481318719762,3.6635616461296463,True,False,False,False,False,5
5718,383000,90.0,4.0,293962.5910286033,12.855792879125431,4.51085950651685,False,False,True,False,False,4
5719,195000,108.0,4.0,272661.4961565509,12.180759965737863,4.6913478822291435,True,False,False,False,False,0
5720,662000,197.0,9.0,307248.30531431764,13.403022345492023,5.288267030694535,False,False,True,False,False,2
5721,810000,205.0,7.0,316555.20052730315,13.60479076121576,5.327876168789581,False,False,True,False,False,2
5722,649500,204.0,6.0,299768.0709294315,13.383959654737488,5.3230099791384085,False,False,True,False,False,7
5723,120000,94.0,5.0,281438.7815047938,11.695255355062795,4.553876891600541,False,False,True,False,False,7
5724,108600,30.0,2.0,280895.92436193663,11.595435894542709,3.4339872044851463,True,False,False,False,False,5
5725,229000,133.0,5.0,286629.25769527,12.34148164933907,4.897839799950911,False,False,True,False,False,7
5726,212000,80.0,4.0,285819.73388574616,12.264346270624157,4.394449154672439,False,False,True,False,False,4
5727,179000,147.0,7.0,277146.1096182123,12.095146671399466,4.997212273764115,False,True,False,False,False,2
5728,179000,71.0,4.0,284248.30531431764,12.095146671399466,4.276666119016055,True,False,False,False,False,0
5729,135500,90.0,4.0,273911.4961565509,11.816734299348461,4.51085950651685,False,False,True,False,False,4
5730,365000,132.0,6.0,293105.4481714605,12.807655372286902,4.890349128221754,False,False,True,False,False,7
5756,339200,82.0,4.0,291876.87674288906,12.734348131008748,4.418840607796598,False,False,True,False,False,4
5757,191160,118.0,4.0,284827.3529333652,12.160871283898333,4.77912349311153,True,False,False,False,False,0
5758,263000,105.0,5.0,288248.30531431764,12.479913113434042,4.663439094112067,False,False,True,False,False,7
5759,89000,23.0,1.0,278555.20052730315,11.39640288460621,3.1780538303479458,True,False,False,False,False,5
5760,244000,97.0,4.0,287343.5434095557,12.404927602627597,4.584967478670572,False,False,True,False,False,4
5761,214000,85.0,5.0,285914.97198098426,12.273735966890268,4.454347296253507,False,False,True,False,False,7
5762,229000,100.0,5.0,286629.25769527,12.34148164933907,4.61512051684126,False,False,True,False,False,7
5763,99000,64.0,3.0,279675.6004833612,11.502885230075814,4.174387269895637,True,False,False,False,False,0
5764,94740,79.0,3.0,269389.7671500279,11.458902131625752,4.382026634673881,False,False,True,False,False,4
5765,795000,128.0,5.0,371075.5147000239,13.586098651497313,4.859812404361672,False,False,True,False,False,7
5766,475000,123.0,5.0,305681.28506156424,13.07107218827772,4.820281565605037,False,False,True,False,False,7
5767,49000,70.0,4.0,278057.8291238414,10.799595985047786,4.2626798770413155,False,False,True,False,False,4
5768,349000,254.0,4.686456400742115,282909.7459818486,12.762830066509972,5.541263545158426,False,True,False,False,False,7
5769,65000,20.0,1.0,304325.4640500093,11.082157933374816,3.044522437723423,True,False,False,False,False,5
5770,131425,751.0,4.686456400742115,281982.8291238414,11.786199234561117,6.62273632394984,False,False,False,False,True,6
5791,300000,160.0,7.0,290010.21007622237,12.611541086966115,5.081404364984463,False,False,True,False,False,2
5792,199000,197.0,7.0,285200.6862666986,12.201065128819632,5.288267030694535,False,False,True,False,False,2
5793,212000,95.0,3.0,287831.0613739422,12.264346270624157,4.564348191467836,True,False,False,False,False,0
5794,246750,78.0,4.686456400742115,250826.09747430484,12.41613500997242,4.3694478524670215,True,False,False,False,False,0
5795,175000,81.0,4.686456400742115,264791.93093915953,12.07254696717504,4.406719247264253,True,False,False,False,False,0
5796,267000,137.0,7.0,288438.7815047938,12.495007682693725,4.927253685157205,False,False,True,False,False,2
5797,299000,63.0,3.0,304325.4640500093,12.608202196848836,4.1588830833596715,True,False,False,False,False,0
5798,850000,142.0,4.0,304325.4640500093,13.652992804936396,4.962844630259907,False,False,True,False,False,4
5799,169000,83.0,4.0,250688.5764640268,12.037659911047468,4.430816798843313,True,False,False,False,False,0
5800,830000,143.0,5.0,330462.5798285851,13.629182184591333,4.969813299576001,False,False,True,False,False,7
5801,265500,224.0,7.0,281684.2914363941,12.48937388613538,5.41610040220442,False,False,True,False,False,2
5802,614000,380.0,9.0,304962.5910286033,13.327751835792448,5.942799375126701,False,False,True,False,False,2
5803,310000,97.0,4.0,298226.7135478552,12.644330802262578,4.584967478670572,False,False,True,False,False,4
5804,185000,70.0,5.0,284534.0196000319,12.128116509451258,4.2626798770413155,False,False,True,False,False,7
5805,262000,174.0,4.686456400742115,281327.92780003045,12.476103599529843,5.1647859739235145,False,True,False,False,False,7
5808,235000,84.0,4.0,284555.20052730315,12.367345048436391,4.442651256490317,False,False,True,False,False,4
5809,235000,93.0,5.0,250826.09747430484,12.367345048436391,4.543294782270004,True,False,False,False,False,7
5810,124000,38.0,2.0,271052.80050437694,11.728044909070785,3.6635616461296463,True,False,False,False,False,5
5811,110000,43.0,2.0,280962.5910286033,11.608244735642321,3.784189633918261,True,False,False,False,False,5
5812,180000,585.0,4.686456400742115,284295.92436193663,12.100717685412471,6.373319789577012,False,False,False,False,True,6
5813,323000,80.0,3.0,291105.4481714605,12.685410698175234,4.394449154672439,False,False,True,False,False,4
5814,150000,61.0,3.0,286027.7135478552,11.918397239722838,4.127134385045092,True,False,False,False,False,0
5815,229000,47.0,2.0,304325.4640500093,12.34148164933907,3.871201010907891,True,False,False,False,False,5
5816,131500,25.0,2.0,318077.92780003045,11.78676973513378,3.258096538021482,True,False,False,False,False,5
5817,313500,97.0,5.0,281714.2914363941,12.655557828842689,4.584967478670572,False,False,True,False,False,7
5818,149500,79.0,4.0,268761.4961565509,11.915058360753719,4.382026634673881,False,False,True,False,False,4
5819,499015,186.0,5.0,287464.9732545759,13.120393438347868,5.231108616854587,False,False,True,False,False,7
5820,529990,144.0,7.0,268191.6584387313,13.180615304252049,4.976733742420574,False,False,True,False,False,2
5821,199000,120.0,5.0,285200.6862666986,12.201065128819632,4.795790545596741,False,False,True,False,False,7
5822,145000,70.0,3.0,282629.25769527,11.884495917930655,4.2626798770413155,False,False,True,False,False,4
5823,139000,323.0,4.686456400742115,282343.5434095557,11.842236406331555,5.780743515792329,False,False,False,False,True,6
5824,128900,100.0,4.0,280187.01870912133,11.766799946849087,4.61512051684126,False,False,True,False,False,4
5825,884000,250.0,7.0,312738.1004833612,13.69221347284086,5.5254529391317835,False,False,True,False,False,2
5826,229000,94.0,5.0,286629.25769527,12.34148164933907,4.553876891600541,False,False,True,False,False,7
5827,420000,277.0,6.0,295724.4957905081,12.948012371209098,5.627621113690637,False,False,True,False,False,7
5828,191800,160.0,4.0,299137.01870912133,12.164213655182222,5.081404364984463,False,False,True,False,False,4
5829,467000,114.0,6.0,297962.5910286033,13.054086677976365,4.74493212836325,False,False,True,False,False,7
5830,980000,145.0,7.0,322391.16245717474,13.795308871054397,4.983606621708336,False,False,True,False,False,2
5831,154900,140.0,5.0,275687.01870912133,11.950541482162043,4.948759890378168,False,False,True,False,False,7
5832,383000,137.0,6.0,293962.5910286033,12.855792879125431,4.927253685157205,False,False,True,False,False,7
5833,34000,433.0,4.686456400742115,277343.5434095557,10.434145214930487,6.073044534100405,False,False,False,False,True,6
5835,490000,200.0,7.0,299009.7459818486,13.102162710901053,5.303304908059076,False,True,False,False,False,2
5836,556400,220.0,8.0,292222.36572176823,13.229244536297962,5.3981627015177525,False,False,True,False,False,2
5837,290000,81.0,3.0,304325.4640500093,12.577639650232573,4.406719247264253,True,False,False,False,False,0
5838,575000,121.0,3.0,309948.382345485,13.26212705890841,4.804021044733257,False,False,True,False,False,4
5839,450000,105.0,4.0,331118.0178956813,13.017005083966255,4.663439094112067,True,False,False,False,False,0
5840,317060,95.0,5.0,290822.5910286033,12.66684946336941,4.564348191467836,False,False,True,False,False,7
5841,69500,59.0,3.0,279034.0196000319,11.149096419938578,4.0943445622221,True,False,False,False,False,0
5842,397100,115.0,5.0,299196.1096182123,12.891945935373538,4.7535901911063645,False,False,True,False,False,7
5843,164300,97.0,4.0,279435.4092000291,12.009455390434104,4.584967478670572,False,False,True,False,False,4
5845,284000,113.0,4.0,289248.30531431764,12.556733038263905,4.736198448394496,False,False,True,False,False,4
5846,546000,155.0,5.0,304827.92780003045,13.210376086227196,5.049856007249537,False,False,True,False,False,7
5847,162000,64.0,3.0,280327.92780003045,11.995357787034976,4.174387269895637,True,False,False,False,False,0
5848,937500,168.0,6.0,320863.1004833612,13.7509731034928,5.1298987149230735,False,False,True,False,False,7
5849,228500,72.0,4.0,251153.04151766677,12.339295865674435,4.290459441148391,True,False,False,False,False,0
5850,345000,99.0,4.0,312734.9879918504,12.75130259456002,4.605170185988092,True,False,False,False,False,0
5851,260000,38.0,3.0,371075.5147000239,12.468440756144114,3.6635616461296463,True,False,False,False,False,0
5852,491150,183.0,7.0,299112.5910286033,13.104506895138814,5.214935757608986,False,False,True,False,False,2
5853,324880,121.0,7.0,293117.92780003045,12.691214240415034,4.804021044733257,False,False,True,False,False,2
5854,274000,68.0,3.0,251153.04151766677,12.520887034998584,4.23410650459726,True,False,False,False,False,0
5855,428450,236.0,8.0,296126.87674288906,12.967931658089173,5.4680601411351315,False,False,True,False,False,2
5856,201000,50.0,4.686456400742115,278313.67006959434,12.211065162153215,3.9318256327243257,False,False,True,False,False,4
5857,366000,122.0,5.0,276302.47736925655,12.810391344620207,4.812184355372417,False,False,True,False,False,7
5858,241000,82.0,4.0,299768.0709294315,12.392556361841777,4.418840607796598,True,False,False,False,False,0
5859,236000,129.0,7.0,286962.5910286033,12.371591321286905,4.867534450455582,False,False,True,False,False,2
5860,555000,83.0,4.0,339633.9338166946,13.22672519452875,4.430816798843313,True,False,False,False,False,0
5862,265500,182.0,6.0,288367.3529333652,12.48937388613538,5.209486152841421,False,False,True,False,False,7
5863,87954,97.0,6.0,279912.7815047938,11.384580599033006,4.584967478670572,False,False,True,False,False,7
5864,416000,170.0,6.0,295534.0196000319,12.938442943086665,5.14166355650266,False,False,True,False,False,7
5865,950000,200.0,5.0,330462.5798285851,13.76421831620775,5.303304908059076,False,False,True,False,False,7
5867,262500,79.0,4.0,250826.09747430484,12.47801017053037,4.382026634673881,True,False,False,False,False,0
5868,213000,78.0,4.0,281782.4732545759,12.269052139516223,4.3694478524670215,False,False,True,False,False,4
5869,646000,147.0,6.0,304079.08612859534,13.378556330751158,4.997212273764115,False,False,True,False,False,7
5870,189000,204.0,10.0,284724.4957905081,12.149507585033072,5.3230099791384085,False,True,False,False,False,1
5891,188000,39.0,2.0,291732.4732545759,12.144202560946876,3.6888794541139363,True,False,False,False,False,5
5892,45000,82.0,4.0,288422.36572176823,10.714439990727769,4.418840607796598,True,False,False,False,False,0
5893,189900,89.0,4.0,284767.3529333652,12.15425816271595,4.499809670330265,False,False,True,False,False,4
5894,79900,72.0,4.0,248931.13786252093,11.288543647320601,4.290459441148391,True,False,False,False,False,0
5895,69900,47.0,2.0,248931.13786252093,11.154835234271214,3.871201010907891,True,False,False,False,False,5
5901,289900,40.0,2.0,297050.65507275774,12.57729476436913,3.713572066704308,True,False,False,False,False,5
5902,250000,83.0,4.0,271925.6004833612,12.429220196836383,4.430816798843313,True,False,False,False,False,0
5903,294000,88.0,5.0,289724.4957905081,12.591338447675579,4.48863636973214,False,False,True,False,False,7
5904,310000,95.0,4.0,292150.6265913335,12.644330802262578,4.564348191467836,False,False,True,False,False,4
5905,275000,70.0,4.0,288819.73388574616,12.524530013005734,4.2626798770413155,False,False,True,False,False,4
5906,179000,73.0,4.0,284248.30531431764,12.095146671399466,4.30406509320417,False,False,True,False,False,4
5907,273000,119.0,5.0,279452.3856148396,12.51723073716405,4.787491742782046,False,False,True,False,False,7
5909,189000,70.0,2.0,316009.32224350737,12.149507585033072,4.2626798770413155,False,False,True,False,False,5
5910,299500,202.0,7.0,288422.36572176823,12.60987303543023,5.313205979041787,False,False,True,False,False,2
5911,199900,208.0,7.0,285243.5434095557,12.20557752297723,5.342334251964811,False,False,True,False,False,2
5912,350000,138.0,4.0,292391.16245717474,12.765691290604371,4.9344739331306915,False,False,True,False,False,4
5913,219000,358.0,7.0,290555.20052730315,12.296831574998258,5.883322388488279,False,True,False,False,False,2
5914,675000,143.0,6.0,339633.9338166946,13.42246945133505,4.969813299576001,False,False,True,False,False,7
5915,110000,750.0,4.686456400742115,280962.5910286033,11.608244735642321,6.621405651764134,False,False,True,False,False,6
5917,99000,72.0,3.0,280438.7815047938,11.502885230075814,4.290459441148391,False,False,True,False,False,4
5918,100760,73.0,3.0,280522.5910286033,11.520506654990541,4.30406509320417,False,False,True,False,False,4
5919,188640,96.0,4.0,284707.3529333652,12.147601016859776,4.574710978503383,False,False,True,False,False,4
5920,73100,516.0,4.686456400742115,279205.4481714605,11.199597325534862,6.248042874508429,False,False,False,False,True,6
5921,168000,130.0,5.0,283724.4957905081,12.031725210748633,4.875197323201151,False,False,True,False,False,7
5922,385000,104.0,5.0,302637.5831130726,12.861001210669146,4.653960350157523,False,False,True,False,False,7
5923,64000,91.0,4.0,278772.11483812716,11.06665398721974,4.5217885770490405,True,False,False,False,False,0
5924,50000,746.0,4.686456400742115,278105.4481714605,10.819798284210286,6.616065185132817,False,False,False,False,True,6
5925,349000,160.0,10.0,292343.5434095557,12.762830066509972,5.081404364984463,False,False,True,False,False,1
5926,420000,251.0,10.0,295724.4957905081,12.948012371209098,5.529429087511423,False,False,True,False,False,1
5927,238500,266.0,6.0,273883.9338166946,12.38212878217386,5.58724865840025,False,True,False,False,False,7
5928,400000,123.0,6.0,337888.42798623,12.899222326086994,4.820281565605037,True,False,False,False,False,7
5929,53000,60.0,3.0,278248.30531431764,10.87806606028079,4.110873864173311,False,False,True,False,False,4
5930,355000,132.0,7.0,289804.8072965748,12.779875885354993,4.890349128221754,False,False,True,False,False,2
5931,1050000,111.0,5.0,322791.93093915953,13.864301674514206,4.718498871295094,True,False,False,False,False,7
5932,870000,277.0,12.0,317153.06721907953,13.676249640055394,5.627621113690637,False,False,True,False,False,1
5933,105000,82.0,5.0,277918.83689093956,11.561725152903833,4.418840607796598,False,False,True,False,False,7
5934,990000,197.0,8.0,322867.3529333652,13.805461232211272,5.288267030694535,False,False,True,False,False,2
5935,317000,147.0,7.0,290819.73388574616,12.666660207428574,4.997212273764115,False,False,True,False,False,2
5936,365000,153.0,7.0,292050.65507275774,12.807655372286902,5.0369526024136295,False,False,True,False,False,2
5937,77000,1328.0,4.686456400742115,279391.16245717474,11.251573687764477,7.192182058713246,False,False,False,False,True,6
5939,134900,151.0,4.0,282148.30531431764,11.812296455066814,5.0238805208462765,False,False,True,False,False,4
5940,219000,65.0,3.0,286153.06721907953,12.296831574998258,4.189654742026425,True,False,False,False,False,0
5941,91100,961.0,4.686456400742115,271622.36572176823,11.419724060136211,6.8690144506657065,False,False,False,False,True,6
5942,276000,65.0,3.0,288867.3529333652,12.52815976788113,4.189654742026425,False,False,True,False,False,4
5943,365000,112.0,5.0,290488.9338166946,12.807655372286902,4.727387818712341,True,False,False,False,False,7
5944,163000,90.0,4.0,283486.40055241284,12.001511614739405,4.51085950651685,False,False,True,False,False,4
5945,549000,220.0,9.0,301867.3529333652,13.215855541983634,5.3981627015177525,False,False,True,False,False,2
5947,392000,102.0,5.0,270418.9764640268,12.879019669789754,4.634728988229636,False,False,True,False,False,7
5948,320000,34.0,1.0,411694.6446055649,12.676079399771027,3.5553480614894135,True,False,False,False,False,5
5949,429900,56.0,3.0,371075.5147000239,12.971310228604022,4.04305126783455,True,False,False,False,False,0
5950,290000,95.0,4.0,289534.0196000319,12.577639650232573,4.564348191467836,False,False,True,False,False,4
5971,145865,86.0,5.0,275652.70052730315,11.890443671027443,4.465908118654584,False,False,True,False,False,7
5972,404896,120.0,5.0,295005.25769527,12.911387992755955,4.795790545596741,False,False,True,False,False,7
5973,179990,38.0,3.0,285442.92780003045,12.100662128622306,3.6635616461296463,True,False,False,False,False,0
5974,599900,175.0,7.0,304291.16245717474,13.304519920584285,5.170483995038151,False,False,True,False,False,2
5975,420000,81.0,4.0,360608.98318859056,12.948012371209098,4.406719247264253,True,False,False,False,False,0
5976,229000,39.0,2.0,286629.25769527,12.34148164933907,3.6888794541139363,True,False,False,False,False,5
5977,460000,160.0,5.0,304079.08612859534,13.038983942375959,5.081404364984463,True,False,False,False,False,7
5978,319000,167.0,7.0,290914.97198098426,12.672949516558306,5.123963979403259,False,False,True,False,False,2
5980,96000,80.0,5.0,280295.92436193663,11.472113887062386,4.394449154672439,False,False,True,False,False,7
5981,279900,110.0,5.0,289053.06721907953,12.5421912482017,4.709530201312334,False,False,True,False,False,7
5982,93000,31.0,2.0,268191.6584387313,11.440365524765756,3.4657359027997265,True,False,False,False,False,5
5983,546900,160.0,6.0,301767.3529333652,13.212023077821033,5.081404364984463,False,False,True,False,False,7
5984,225000,90.0,5.0,272193.67006959434,12.323860125621126,4.51085950651685,False,False,True,False,False,7
5985,374000,94.0,4.0,293534.0196000319,12.832013750189885,4.553876891600541,False,False,True,False,False,4
