id,prix,surface,pieces,ville,prix_log,type_bien_APPARTEMENT,type_bien_AUTRE,type_bien_MAISON,type_bien_PARKING,type_bien_TERRAIN
532,85000,59.0,3.0,248931.13786252093,11.350418300109132,True,False,False,False,False
533,470000,110.0,4.0,298105.4481714605,13.060490101343552,False,False,True,False,False
534,560000,96.0,4.0,304925.6004833612,13.235693848424024,True,False,False,False,False
535,285000,121.0,6.0,284570.1918087248,12.560247968016562,True,False,False,False,False
536,359000,83.0,4.0,283193.12635558035,12.791080452981857,True,False,False,False,False
538,699000,200.0,7.0,309010.21007622237,13.457407451830088,False,False,True,False,False
540,58000,30.0,4.686456400742115,278486.40055241284,10.968215530759236,False,False,False,True,False
541,159500,22.0,1.0,324282.4732545759,11.979805470779858,True,False,False,False,False
544,50000,555.0,4.686456400742115,278105.4481714605,10.819798284210286,False,False,False,False,True
545,284000,138.0,5.0,289248.30531431764,12.556733038263905,False,False,True,False,False
546,244000,46.0,2.0,277296.1096182123,12.404927602627597,True,False,False,False,False
547,99000,115.0,5.0,280438.7815047938,11.502885230075814,False,False,True,False,False
548,56000,953.0,4.686456400742115,278391.16245717474,10.933124826700707,False,False,False,False,True
550,155000,86.0,3.0,286782.4732545759,11.951186847493476,False,False,True,False,False
553,79000,33.0,2.0,279486.40055241284,11.277215789596893,True,False,False,False,False
555,499000,165.0,6.0,299486.40055241284,13.120363378739663,False,False,True,False,False
556,125000,62.7,3.0,223836.16440001718,11.736077016252437,True,False,False,False,False
557,199000,48.0,2.0,278444.10485220305,12.201065128819632,False,False,True,False,False
558,244550,48.0,2.0,287369.73388574616,12.407179155102467,True,False,False,False,False
559,196000,93.0,5.0,279782.4732545759,12.185875040240456,False,False,True,False,False
560,299900,103.0,5.0,290005.4481714605,12.611207699176356,False,False,True,False,False
561,200000,838.0,8.0,285248.30531431764,12.206077645517674,False,False,True,False,False
562,215000,72.0,4.0,283193.12635558035,12.278397958261774,True,False,False,False,False
563,289700,47.0,3.0,289519.73388574616,12.576604635598223,True,False,False,False,False
564,239900,91.0,5.0,284023.382345485,12.3879816172226,False,False,True,False,False
565,219900,85.0,5.0,286195.92436193663,12.300932724054114,False,False,True,False,False
566,199900,134.0,6.0,285243.5434095557,12.20557752297723,False,False,True,False,False
567,361000,145.0,7.0,287368.5764640268,12.796636007394284,False,False,True,False,False
569,225000,70.0,3.0,286438.7815047938,12.323860125621126,False,False,True,False,False
594,149000,81.0,4.0,282819.73388574616,11.91170829631447,False,False,True,False,False
595,142000,52.0,3.0,251153.04151766677,11.863589378812122,True,False,False,False,False
596,359320,110.0,6.0,292834.97198098426,12.79197141837389,False,False,True,False,False
597,368500,182.0,7.0,293272.11483812716,12.817198704312052,False,False,True,False,False
598,279900,90.0,5.0,285000.65507275774,12.5421912482017,False,False,True,False,False
599,192000,63.0,3.0,272563.1004833612,12.165255859329688,True,False,False,False,False
600,386900,80.0,4.0,330659.8356353138,12.86592412533246,True,False,False,False,False
601,298500,100.0,5.0,294248.45267829,12.606528561892935,False,False,True,False,False
602,190000,140.0,7.0,284772.11483812716,12.154784614286667,False,False,True,False,False
603,355000,130.0,5.0,287368.5764640268,12.779875885354993,False,False,True,False,False
604,145000,57.0,4.0,278055.20052730315,11.884495917930655,True,False,False,False,False
605,175500,72.0,3.0,284081.63864765095,12.075400019877522,False,False,True,False,False
606,770000,89.0,4.0,312391.16245717474,13.554147092530322,False,False,True,False,False
607,85990,117.0,6.0,277509.2914363941,11.36199791859654,False,False,True,False,False
608,280000,42.0,2.0,296652.47736925655,12.54254845357358,True,False,False,False,False
609,315000,145.0,4.0,290191.5641636668,12.660331092405906,False,False,True,False,False
610,189792,74.0,4.0,284762.21007622237,12.153689283550554,False,False,True,False,False
631,325000,88.0,4.0,304325.4640500093,12.691583538230217,True,False,False,False,False
632,420900,91.0,4.0,330659.8356353138,12.95015293061709,False,False,True,False,False
633,129900,79.0,4.0,281910.21007622237,11.774527900858468,False,False,True,False,False
634,395000,97.0,4.0,360608.98318859056,12.886643575525625,True,False,False,False,False
635,183150,84.0,4.0,284445.92436193663,12.118066228197515,False,False,True,False,False
636,948000,81.0,4.0,411694.6446055649,13.762110836088922,True,False,False,False,False
637,142000,77.0,3.0,282486.40055241284,11.863589378812122,False,False,True,False,False
638,175000,480.0,4.686456400742115,296600.65507275774,12.07254696717504,False,False,False,False,True
639,218400,93.0,4.0,286124.4957905081,12.294088101596984,False,False,True,False,False
640,269000,144.0,5.0,288534.0196000319,12.502470376049185,False,False,True,False,False
641,359900,95.0,5.0,292862.5910286033,12.79358427261286,False,False,True,False,False
642,1250000,575.0,14.0,335248.30531431764,14.038654909278163,False,False,True,False,False
643,449000,110.0,6.0,282096.4338166946,13.014780393893403,False,False,True,False,False
644,920000,146.0,7.0,319534.0196000319,13.732130035981154,False,False,True,False,False
645,178500,79.0,3.0,270418.9764640268,12.092349482427034,True,False,False,False,False
647,245320,116.0,6.0,280734.7459818486,12.410322836040107,False,False,True,False,False
648,57000,17.0,1.0,276772.9764640268,10.950824090522445,True,False,False,False,False
649,169600,80.0,6.0,269389.7671500279,12.041203898548972,False,False,True,False,False
651,165000,100.0,4.686456400742115,283581.63864765095,12.013706813470414,False,False,False,False,True
652,239000,95.0,4.0,287105.4481714605,12.384223015005313,False,False,True,False,False
653,152000,42.0,2.0,282962.5910286033,11.931642378754141,True,False,False,False,False
654,91732,80.0,4.0,248931.13786252093,11.426637462645683,True,False,False,False,False
655,520000,113.0,4.0,315191.5641636668,13.161586013632684,False,False,True,False,False
656,314000,237.0,6.0,312734.9879918504,12.657151449598695,False,False,True,False,False
657,161250,60.0,4.0,272144.3504833612,11.990717436189177,False,False,True,False,False
658,299000,106.0,3.0,296255.20052730315,12.608202196848836,True,False,False,False,False
659,239000,110.0,4.0,287105.4481714605,12.384223015005313,False,False,True,False,False
660,61000,100.0,5.0,274600.65507275774,11.0186455364637,True,False,False,False,False
661,353000,121.0,5.0,283771.1096182123,12.77422616877261,False,False,True,False,False
662,477000,943.0,4.686456400742115,298438.7815047938,13.07527386630434,False,True,False,False,False
663,111825,45.0,2.0,251153.04151766677,11.624699370805219,True,False,False,False,False
664,210000,509.0,4.686456400742115,285724.4957905081,12.25486757159303,False,False,False,False,True
665,229000,95.0,4.686456400742115,286629.25769527,12.34148164933907,False,False,True,False,False
666,169000,71.0,3.0,298487.5831130726,12.037659911047468,True,False,False,False,False
667,38000,600.0,4.686456400742115,266737.01870912133,10.545367754151743,False,False,False,False,True
668,207900,112.0,6.0,285624.4957905081,12.244817283839346,False,False,True,False,False
669,385000,413.0,4.686456400742115,294057.8291238414,12.861001210669146,False,False,False,False,True
670,540000,164.0,5.0,301438.7815047938,13.199326270390594,False,False,True,False,False
693,995000,166.0,5.0,323105.4481714605,13.81049902116535,False,False,True,False,False
694,180000,124.0,5.0,284295.92436193663,12.100717685412471,False,False,True,False,False
695,295000,106.0,5.0,289772.11483812716,12.59473402514672,False,False,True,False,False
696,99750,346.0,4.686456400742115,283771.1096182123,11.510432359764517,False,False,False,False,True
697,189500,80.0,3.0,284748.30531431764,12.15214958053555,False,False,True,False,False
698,33866,671.0,4.686456400742115,277337.16245717474,10.430196367929657,False,False,False,False,True
699,430900,104.0,5.0,296243.5434095557,12.973633644325302,False,False,True,False,False
700,262400,100.0,4.0,288219.73388574616,12.47762914702042,False,False,True,False,False
703,210000,66.0,3.0,285724.4957905081,12.25486757159303,True,False,False,False,False
705,300000,47.0,2.0,411694.6446055649,12.611541086966115,True,False,False,False,False
706,244000,75.0,4.686456400742115,287343.5434095557,12.404927602627597,False,False,True,False,False
707,230000,75.0,4.686456400742115,311408.5764640268,12.345838935721968,False,False,True,False,False
708,239950,171.0,5.0,287150.6862666986,12.388190014812611,False,False,True,False,False
709,176402,63.0,4.686456400742115,284124.5910286033,12.080526429212934,False,False,True,False,False
710,219243,95.0,4.686456400742115,286164.63864765095,12.297940543839449,False,False,True,False,False
711,168500,32.0,2.0,320863.1004833612,12.034696963475044,True,False,False,False,False
712,109000,52.0,2.0,277323.24660002574,11.599112335481124,True,False,False,False,False
713,195000,1500.0,4.686456400742115,299782.4732545759,12.180759965737863,False,False,False,False,True
714,100000,44.0,3.0,275924.6348827817,11.51293546492023,False,False,True,False,False
715,119000,76.0,4.0,282100.65507275774,11.686887175419702,False,False,True,False,False
716,479900,189.0,7.0,298576.87674288906,13.081335111611617,False,False,True,False,False
717,125532,49.0,2.0,250826.09747430484,11.740323951196325,True,False,False,False,False
718,247000,138.0,3.0,287486.40055241284,12.417147664184915,False,False,True,False,False
719,65000,850.0,4.686456400742115,272563.1004833612,11.082157933374816,False,False,False,False,True
720,1195000,138.0,6.0,372791.93093915953,13.993657580167481,False,False,True,False,False
721,262480,113.0,4.0,285713.382345485,12.477933977441808,False,False,True,False,False
722,265000,124.0,6.0,288343.5434095557,12.487488878546145,False,False,True,False,False
723,289900,95.0,4.0,250826.09747430484,12.57729476436913,True,False,False,False,False
724,190800,125.0,4.0,284810.21007622237,12.158986279072735,False,False,True,False,False
725,260000,90.0,5.0,288105.4481714605,12.468440756144114,False,False,True,False,False
727,479000,200.0,8.0,295100.65507275774,13.079457964073546,False,False,True,False,False
728,131000,640.0,4.686456400742115,281962.5910286033,11.782960235741939,False,False,False,False,True
729,110000,30.0,1.0,280962.5910286033,11.608244735642321,True,False,False,False,False
730,199900,109.0,5.0,285243.5434095557,12.20557752297723,False,False,True,False,False
731,114000,907.0,4.686456400742115,275009.32224350737,11.643962499267984,False,False,False,False,True
732,249000,87.0,4.0,287581.63864765095,12.425212191503038,False,False,True,False,False
733,223000,91.0,3.0,291668.32224350737,12.314931534737134,False,False,True,False,False
734,335000,105.0,5.0,291676.87674288906,12.721888795877375,False,False,True,False,False
735,415000,140.0,4.0,295486.40055241284,12.936036208848487,False,False,True,False,False
736,66000,33.0,3.0,278867.3529333652,11.097425172408931,False,False,True,False,False
737,111000,98.0,5.0,281010.21007622237,11.6172944892629,False,False,True,False,False
738,154500,24.0,1.0,289683.23528698564,11.947955847790901,True,False,False,False,False
739,340000,69.0,4.0,372791.93093915953,12.73670383776449,True,False,False,False,False
740,173900,105.0,5.0,284005.4481714605,12.066241450757124,False,False,True,False,False
741,300900,197.0,7.0,284137.01870912133,12.614536585975857,False,False,True,False,False
742,147000,622.0,4.686456400742115,282724.4957905081,11.898194668458823,False,False,False,False,True
743,55000,540.0,4.686456400742115,278343.5434095557,10.915106645867503,False,False,False,False,True
744,180200,242.0,9.0,284305.4481714605,12.101828173530544,False,False,True,False,False
745,39500,60.0,4.686456400742115,277605.4481714605,10.584081267024454,False,False,False,True,False
746,195000,116.0,6.0,285010.21007622237,12.180759965737863,False,False,True,False,False
747,522000,200.0,4.686456400742115,300581.63864765095,13.165424782571753,False,True,False,False,False
748,329000,110.0,4.0,291391.16245717474,12.703816069256568,False,False,True,False,False
749,262000,108.0,5.0,288200.6862666986,12.476103599529843,True,False,False,False,False
750,224000,95.0,4.0,276772.9764640268,12.319405795112926,False,False,True,False,False
751,95000,700.0,4.686456400742115,280248.30531431764,11.461642696843066,False,False,False,False,True
752,980000,160.0,4.686456400742115,322391.16245717474,13.795308871054397,False,False,True,False,False
753,515000,165.0,6.0,300248.30531431764,13.151924121391561,False,False,True,False,False
754,248000,48.0,2.0,325882.0320818334,12.421188057397055,True,False,False,False,False
755,298300,110.0,5.0,289929.25769527,12.60585832282709,False,False,True,False,False
756,125000,57.0,3.0,253850.55429233346,11.736077016252437,True,False,False,False,False
757,455000,145.0,6.0,297391.16245717474,13.02805489573287,False,False,True,False,False
758,197000,131.0,5.0,285105.4481714605,12.190964083849375,False,False,True,False,False
759,107800,1555.0,4.686456400742115,280857.8291238414,11.588042213851855,False,False,False,False,True
760,79000,418.0,4.686456400742115,277191.5641636668,11.277215789596893,False,False,False,False,True
761,249900,87.0,3.0,287624.4957905081,12.428820118415677,True,False,False,False,False
762,277000,102.0,5.0,288914.97198098426,12.531776395271262,False,False,True,False,False
763,447200,138.0,5.0,297019.73388574616,13.010763436956484,False,False,True,False,False
764,299000,109.0,5.0,289962.5910286033,12.608202196848836,False,False,True,False,False
765,178818,80.0,4.0,284239.63864765095,12.094129400058037,False,False,True,False,False
766,207000,130.0,5.0,278115.42780003045,12.240478903153711,False,False,True,False,False
767,97900,72.0,3.0,275323.382345485,11.49171204297103,True,False,False,False,False
768,168000,542.0,4.686456400742115,283724.4957905081,12.031725210748633,False,False,False,False,True
769,160125,52.0,2.0,251153.04151766677,11.983716284300534,True,False,False,False,False
770,283650,84.0,7.0,289231.63864765095,12.55549988822003,False,False,True,False,False
792,195000,690.0,4.686456400742115,318333.80041430966,12.180759965737863,False,False,False,False,True
793,30000,308.0,4.686456400742115,277153.06721907953,10.308985993422082,False,False,False,False,True
794,255000,170.0,4.0,287867.3529333652,12.449022745701502,False,False,True,False,False
795,369000,55.0,3.0,293295.92436193663,12.818554633046093,False,False,True,False,False
796,255000,145.0,6.0,287867.3529333652,12.449022745701502,False,False,True,False,False
797,442900,106.0,5.0,296814.97198098426,13.001101547754756,False,False,True,False,False
798,120000,60.0,3.0,268796.2671500279,11.695255355062795,True,False,False,False,False
799,59000,68.0,3.0,278534.0196000319,10.985309671896763,True,False,False,False,False
800,61000,517.0,4.686456400742115,275909.32224350737,11.0186455364637,False,False,False,False,True
801,307000,120.0,5.0,312738.1004833612,12.634606283893019,False,False,True,False,False
